mainKey,name,metaScore,releaseDate,maturityRating,publisher,genre,userScore,platform,imgUrl
bd7f2fd261cc688e0186923654ee2b49,Anarcute,74,12-Jul-16,E10+,Anarteam,,7.3,XONE,http://static.metacritic.com/images/products/games/2/9a8a6255cad278b76e3bfbb9e2d394cb-53.jpg
bd81f9e422bbf5cf833403c3869e876e,Wonderbook: Diggs Nightcrawler,76,12-Nov-13,E10+,SCEA,"Genre(s): Miscellaneous, General, General",-1,PS3,http://static.metacritic.com/images/products/games/0/78869920a299bd531c9015ad68377c64-53.jpg
bd827a3bfdd0cfb4c1b4538a8fb0c5d1,Until Dawn,79,25-Aug-15,M,SCEA,"Genre(s): Action Adventure, Adventure, Third-Person, Horror, 3D, Survival",8.3,PS4,http://static.metacritic.com/images/products/games/4/15a3aa7ff1d5bfbcbcbf73af0dc5bfbd-53.jpg
bd8669f2e42dbc2676a5bb9584b00ac3,Blinx: The Time Sweeper,71,7-Oct-02,E,Microsoft Game Studios,"Genre(s): Action, Platformer, 3D",8,XBOX,http://static.metacritic.com/images/products/games/5/96b961faa3b1bb7ddbe7a407d302a168-53.jpg
bd8f429802e7d20cb1c868055a2f2226,Killer Instinct,73,22-Nov-13,T,Microsoft Game Studios,"Genre(s): Action, Fighting, 3D, 2D, 3D, Fighting",6.3,XONE,http://static.metacritic.com/images/products/games/9/88b88d2eda6211ea8cf3acdd8cb79343-53.jpg
bd9070037130949a969177dcbb814818,Batman: Arkham Knight,85,23-Jun-15,M,Warner Bros. Interactive Entertainment,"Genre(s): Action Adventure, General, Fantasy, Open-World",6.7,XONE,http://static.metacritic.com/images/products/games/3/9bc954d829de2865be72968cee637f75-53.jpg
bd91ff45874267fe1a9e876f17dbf9d2,FAST Racing NEO,81,10-Dec-15,E,Shin'en,,8.6,WIIU,http://static.metacritic.com/images/products/games/8/ed6f33bd169fdda458a394b7e81964bb-53.jpg
bd9423ca9d5ed750130b15b58e5d9e21,Railway Empire,74,26-Jan-18,E,Kalypso,"Genre(s): Simulation, Train, Vehicle",6.5,PC,http://static.metacritic.com/images/products/games/8/fd562492ea4d23b20e16f854cde09461-53.jpg
bd944303a0e2c29a490885a0ddff63d7,Madden NFL 13,83,28-Aug-12,E,EA Sports,,5.4,PS3,http://static.metacritic.com/images/products/games/1/04006a36d1826633cae6e8cad862dbbb-53.jpg
bd970cae5d8e51647df2e6c3c133033f,Dragon Age: Origins - Return to Ostagar,69,13-Jan-10,M,Electronic Arts,,7.1,PC,http://static.metacritic.com/images/products/games/2/deae0165dbac7d8b7daea226c0ead6b6-53.jpg
bd98cafb6c0327dd0e550751cdd4754f,Kane & Lynch 2: Dog Days,62,17-Aug-10,M,Square Enix,"Genre(s): Action, Shooter, Third-Person, Modern, Shooter, Modern, Arcade",5.2,PS3,http://static.metacritic.com/images/products/games/7/54c6d5da428dcd22eef63aae56c07ccb-53.jpg
bd9ef6eafe3cdb324a2d7352d9ce87d1,Auto Age: Standoff,59,21-Sep-17,,Phantom Compass,"Genre(s): Simulation, Combat, Vehicle",-1,PC,http://static.metacritic.com/images/products/games/6/634bf7e8c8239230c555651ff0e08e17-53.jpg
bda0c9588f220c5e080785ce70da6b6b,The Last Tinker: City of Colors,72,12-May-14,E10+,Unity Games,,6.8,PC,http://static.metacritic.com/images/products/games/4/071e69458dec70e2e5cd05634c05850b-53.jpg
bda38db994da31a1b2b04e330dc024db,Troll and I,39,21-Mar-17,T,Maximum Games,"Genre(s): Action Adventure, General",4.4,PS4,http://static.metacritic.com/images/products/games/0/5e1f7a2dd8611d5eaaaf153c56850fe3-53.jpg
bda66e048be290490ab9bb757c5e9d8e,1942: Joint Strike,69,24-Jul-08,E10+,Capcom,"Genre(s): Action, Shooter, Scrolling, Shooter, Scrolling, Shoot-'Em-Up, Vertical",5.8,PS3,http://static.metacritic.com/images/products/games/6/89a8026c74bafa1e1421249c8d8eab58-53.jpg
bdab6852ffa350a2d3b392a0ece3fd57,Bandfuse: Rock Legends,73,19-Nov-13,T,Mastiff,"Genre(s): Action, Miscellaneous, Rhythm, Music, Music",7.7,X360,http://static.metacritic.com/images/products/games/4/971b981620d7bf1eae6eb05ff96f9156-53.jpg
bdacec2a91f9c61a76463032ac0b494c,Star Wars: The Force Unleashed - Ultimate Sith Edition,65,3-Nov-09,T,Aspyr,"Genre(s): Action, General, Miscellaneous, Compilation",6.1,PC,http://static.metacritic.com/images/products/games/3/782afb00779c60fc6e5258d3e8448368-53.jpg
bdad236d274331657070b5f38a95e83d,Tony Hawk's Pro Skater 2x,78,14-Nov-01,T,Activision,"Genre(s): Sports, Alternative, Skateboarding",8.8,XBOX,http://static.metacritic.com/images/products/games/0/49f8274606f36b573589253eab2429b8-53.jpg
bdae72c57a056a12edc8b77948916f89,Far Cry 4,82,18-Nov-14,M,Ubisoft,"Genre(s): Action, First-Person, Shooter, Modern, Arcade",7.6,XONE,http://static.metacritic.com/images/products/games/9/5c107c482b33bc6b526b3806cfb4e710-53.jpg
bdb034bbf3d9065ece051905cddebd1d,Risen,60,22-Feb-10,M,Deep Silver,"Genre(s): Role-Playing, General, General",6.4,X360,http://static.metacritic.com/images/products/games/4/dc751d9cf33f978957233e6f2d1b7d1c-53.jpg
bdb2941bf0cfbf0c2cee483ddc029627,Battle Fantasia,71,16-Sep-08,T,Aksys Games,"Genre(s): Action, Fighting, 2D, 2D, Fighting",6.6,X360,http://static.metacritic.com/images/products/games/3/28615fb61fddc7ab33122d03bc94127c-53.jpg
bdb757609996e6ba549aa4688578aacf,Senran Kagura: Bon Appetit!,61,11-Nov-14,M,XSEED Games,"Genre(s): Action, Miscellaneous, Rhythm, Music",7.4,VITA,http://static.metacritic.com/images/products/games/6/b77878b565d4f805c9c8ab3accba806e-53.jpg
bdb9c2aded85773874d479d2eb6b88bf,Tycoon City: New York,67,21-Feb-06,T,"Atari, Atari SA","Genre(s): Strategy, Tycoon, Management, Tycoon, Business / Tycoon",8.4,PC,http://static.metacritic.com/images/products/games/3/1ea542b62d7c6238d484c89e6c04990c-53.jpg
bdc09f8a42f28e7d390f2a0b945db74d,I Am Setsuna,75,3-Mar-17,E10+,Square Enix,"Genre(s): Role-Playing, Japanese-Style",7.6,Switch,http://static.metacritic.com/images/products/games/0/b3e59ca90be3f550023ea6356fce3803-53.jpg
bdc4451fdc829f0cc4b6f2cd6fc66ceb,Yu-Gi-Oh! Dungeon Dice Monsters,67,12-Feb-03,E,Konami,"Genre(s): Miscellaneous, Card Battle",7.9,GBA,http://static.metacritic.com/images/products/games/6/1995758d25c51698e71d98efcf512ba9-53.jpg
bdc726b2c3d217269b3a2b00644ab6f6,Catan,81,2-May-07,E,Microsoft Game Studios,"Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",8,X360,http://static.metacritic.com/images/products/games/7/c588645c3eae009afa8f03bdd2c061a3-53.jpg
bdc8a470ceb48aeb88bdd80e560fe6bf,Final Fantasy XI,66,18-Apr-06,T,Square Enix,"Genre(s): Role-Playing, Massively Multiplayer Online, Fantasy, Fantasy, Massively Multiplayer",6.4,X360,http://static.metacritic.com/images/products/games/8/e95ef96a8e7bfdd20ad2b6d1be5e22a8-53.jpg
bdd10552e6fbe5dbd10d73b63d2c4060,Space Siege,60,12-Aug-08,T,Sega,"Genre(s): Role-Playing, Action RPG, Action RPG",6.2,PC,http://static.metacritic.com/images/products/games/8/2fde683727b292bb7d9c40bc1abed00a-53.jpg
bdd6a4732f102416e72349cbc0fa731a,The Experiment,68,5-Feb-08,T,DreamCatcher Interactive,"Genre(s): Adventure, General, General",6.1,PC,http://static.metacritic.com/images/products/games/5/2434c93ef5760f908a6ffe5970c26ccc-53.jpg
bddb87ff28c70dedd58a77d1787bd04f,The Lost Child,63,19-Jun-18,T,NIS America,"Genre(s): Role-Playing, Japanese-Style",4.2,PS4,http://static.metacritic.com/images/products/games/9/1547b838517f1865d41088f9d4a29ef0-53.jpg
bddb9f46763d7b0cec98cbe2b77418b8,Cities in Motion,70,22-Feb-11,E,Paradox Interactive,"Genre(s): Simulation, General, General",7.8,PC,http://static.metacritic.com/images/products/games/0/78bf1c153b38497673249e0a55b181bd-53.jpg
bdde32ee9703c73c769ce6318fb4a6e8,The Incredible Adventures of Van Helsing II,77,22-May-14,T,NeocoreGames,,7.6,PC,http://static.metacritic.com/images/products/games/7/bb35e4f71ab3cee3c63acdaf00cef5cb-53.jpg
bde01bb2af1ae6e809ac6c285f5b737b,Adventures of Mana,66,28-Jun-16,E10+,Square Enix,"Genre(s): Role-Playing, Action RPG",8.2,VITA,http://static.metacritic.com/images/products/games/7/7e2672a1e6cc5307cd9971bebfc3c87d-53.jpg
bde3207f92a2b1c380abc397c1d3712b,MotoGP '06,80,12-Jun-06,E,THQ,"Genre(s): Simulation, Driving, Racing, Motorcycle, Street, Street, Automobile",7.4,X360,http://static.metacritic.com/images/products/games/6/b3dfd841aaf353b3a0fa495d905ce7bd-53.jpg
bde3c1158e4f170edee0b89425c5aee9,Final Fantasy XV: Episode Prompto,65,27-Jun-17,T,Square Enix,,6.9,PS4,http://static.metacritic.com/images/products/games/6/3aa541939a2571076715c3d21f3635f6-53.jpg
bde4394857f2ee385e6e8d7d285cedfb,OlliOlli,79,21-Jan-14,E,roll7,,8,VITA,http://static.metacritic.com/images/products/games/4/4bac1f231bb9539f22d839d2b832295b-53.jpg
bde72a1137298b9f9660371d0d65ed02,Madden NFL 2004,70,12-Aug-03,E,EA Sports,"Genre(s): Sports, Traditional, Football, Sim",6.6,GBA,http://static.metacritic.com/images/products/games/6/784cc995d1963a558f3fdf6c0d05fe91-53.jpg
bde732fdc7e9a51af53938a5dc730878,Fantastic 4,63,27-Jun-05,T,Activision,"Genre(s): Action, Beat-'Em-Up, 2D, Beat-'Em-Up",6.1,PC,http://static.metacritic.com/images/products/games/7/d7bde3eba52429b555ca3b594bb2fa75-53.jpg
bde84ef73ded1fd70a919cb68fb81ef7,"LEVEL 22, Gary's Misadventures",68,29-Jan-16,E10+,"Moving Player, Noego",,8,XONE,http://static.metacritic.com/images/products/games/3/ab52d16319f92b582465c0b5b83f8d29-53.jpg
bdeafeac6ee594d4d98bbdc59f403d85,X Rebirth,33,15-Nov-13,T,Deep Silver,,3.2,PC,http://static.metacritic.com/images/products/games/4/66967511243fa5bc45a099d6a1f56bc2-53.jpg
bdf2342648a4e47c3ef37c5156ff41c8,Romancing SaGa,58,11-Oct-05,E10+,Square Enix,"Genre(s): Role-Playing, Console-style RPG",8,PS2,http://static.metacritic.com/images/products/games/8/a1fe3030c761fc266a5368632a50fa59-53.jpg
bdf53ca07df3d81bd632ae0ac10012ee,Broken Sword: Shadow of the Templars - The Director's Cut,74,24-Mar-09,T,Ubisoft,"Genre(s): Adventure, General, General, Point-and-Click",8.2,WII,http://static.metacritic.com/images/products/games/2/2e8d415a1288688e1b727035daffce18-53.jpg
be004a80756035dee25b327c5734ba94,Battle of Britain II: Wings of Victory,75,12-Sep-05,E10+,GMX Media,"Genre(s): Simulation, Flight, WWII, WWII, Combat",4,PC,http://static.metacritic.com/images/products/games/3/14f8cead9cf403bbebfc83162229be8a-53.jpg
be06505e8bf799e2748420026d40d1bf,Dark Souls II: Crown of the Old Iron King,79,26-Aug-14,,Namco Bandai Games,,7.6,PC,http://static.metacritic.com/images/products/games/7/03d6795d5308de8d1b19db0edbf45911-53.jpg
be06e6b6728fe1e3d5bcbb3ec2dd5aa1,Borderlands,84,20-Oct-09,M,2K Games,"Genre(s): Action, Shooter, First-Person, Sci-Fi, Sci-Fi, Shooter, Arcade",8.2,X360,http://static.metacritic.com/images/products/games/6/3aa827fda017917845ad865e47b4781b-53.jpg
be087e444567e608b281cbc1973c7a11,Warriors Orochi,55,18-Sep-07,T,Koei,"Genre(s): Action, Beat-'Em-Up",8.2,PS2,http://static.metacritic.com/images/products/games/0/79de1b5198af465cbfed711386a615d0-53.jpg
be0c105d6fe0c27764cb637580ec264c,Gallop Racer 2006,69,2-May-06,E,Tecmo,"Genre(s): Sports, Alternative, Horse Racing",8.3,PS2,http://static.metacritic.com/images/products/games/2/4270f85eaf25aa74a34da63a47b61eab-53.jpg
be0db5d164104016da054417610761de,Prison Break: The Conspiracy,47,30-Mar-10,T,Deep Silver,"Genre(s): Adventure, General, General",6,PC,http://static.metacritic.com/images/products/games/9/19a3274ce9550761b3bd95d28526e2fc-53.jpg
be0e6368450e21af369024681e71074b,Constantine,58,14-Feb-05,M,THQ,"Genre(s): Action Adventure, Sci-Fi",7.7,PS2,http://static.metacritic.com/images/products/games/3/a45bfb7f8b0509f72ce7be7d2b6b3369-53.jpg
be192cefe61780db4e906ed22e69fd59,Gears of War: Ultimate Edition for Windows 10,73,1-Mar-16,M,Microsoft Game Studios,,3.5,PC,http://static.metacritic.com/images/products/games/4/6a85db5ca43590b57d0e498809a127c6-53.jpg
be1f641407d7aa1a22d6c49eda9240ba,LEGO Star Wars: The Force Awakens,76,28-Jun-16,E10+,Warner Bros. Interactive Entertainment,,7.2,XONE,http://static.metacritic.com/images/products/games/6/ead23f9780fa512b5e0654fdd59572a2-53.jpg
be22663a3680e49c99867f852005be76,After Burner Climax,72,21-Apr-10,E10+,Sega,"Genre(s): Simulation, Flight, Modern Jet, Modern Jet, Combat",5,X360,http://static.metacritic.com/images/products/games/4/eb68f1f7a4222f8f0b966a8b4b98601c-53.jpg
be24a24457e55de207fe8aed6ac31909,Fear Effect Sedna,46,6-Mar-18,M,Square Enix,"Genre(s): Role-Playing, General",4.6,XONE,http://static.metacritic.com/images/products/games/3/7e14990fc862eceaf0fc74dca2cf0956-53.jpg
be29aed72b0183d684f18586245e9412,Monster Madness: Grave Danger,55,5-Aug-08,T,SouthPeak Games,"Genre(s): Action, Shooter, Scrolling, Shooter, Scrolling, Shoot-'Em-Up, Vertical",-1,PS3,http://static.metacritic.com/images/products/games/7/1035b2231354a46b205e5ba49bea5b3a-53.jpg
be2cff39cf2e02647f313bf4d28f1af3,WWE 2K18,66,13-Oct-17,T,2K Games,"Genre(s): Sports, Wrestling, Individual, Combat",5.9,PS4,http://static.metacritic.com/images/products/games/2/57bf1db56b3dc1cc31bdcc3836c710a3-53.jpg
be3443eb1de47f3bccdf52a2470cc836,Xanadu Next,78,3-Nov-16,,XSEED Games,"Genre(s): Role-Playing, Action RPG",8,PC,http://static.metacritic.com/images/products/games/3/667f38b04c7e072423d4637515f58df6-53.jpg
be35701aeaa5bb13a139c40ef94af6b5,Alice: Madness Returns,75,14-Jun-11,M,Electronic Arts,"Genre(s): Action Adventure, Adventure, General, Horror, Horror, Survival",8.4,PC,http://static.metacritic.com/images/products/games/4/0c04d078cc6b3fa146a9888b91a2a9cf-53.jpg
be360f73376c17dd558ce4c599b3b55e,Crash Bandicoot: The Wrath of Cortex,62,17-Sep-02,E,VU Games,"Genre(s): Action, Platformer, 3D",7.4,GC,http://static.metacritic.com/images/products/games/6/92efed6291036da5ddf06d190d0f1fe4-53.jpg
be3c2430c5af0862eab96d1c94ced68b,Mega Man X5,76,1-Feb-01,E,Capcom,"Genre(s): Action, Platformer, 2D",8.8,PS,http://static.metacritic.com/images/products/games/0/e0a35290412c500fadcf1f47ad50e886-53.jpg
be3ca9e46fac564cfaa299de1852b3cf,Tom Clancy's Splinter Cell: Chaos Theory,50,28-Jun-05,T,Ubisoft,"Genre(s): Action Adventure, Modern, General, Modern",7.1,DS,http://static.metacritic.com/images/products/games/6/abf0c7b787e50837128ecfdf33632bb7-53.jpg
be3f7e947d3d5c531d2798c532c3309f,We Were Here Too,69,2-Feb-18,,Total Mayhem Games,"Genre(s): First-Person, Adventure, 3D",-1,PC,http://static.metacritic.com/images/products/games/6/f9b5b734850bfb463ae24ad3fcb82eb0-53.jpg
be4336408f805b27d1bb85c562f8ffa7,Cy Girls,53,23-Mar-04,M,Konami,"Genre(s): Action Adventure, Sci-Fi",8.8,PS2,http://static.metacritic.com/images/products/games/3/26a165f0857cb5aed467fb392df979e0-53.jpg
be448fcf050f076b8a8c3eabcf3cefcc,Battalion Wars 2,75,29-Oct-07,T,Nintendo,"Genre(s): Strategy, Real-Time, Military, Military, Tactics",7.7,WII,http://static.metacritic.com/images/products/games/5/4a499443bcbf5b57a66f72eb9049ecce-53.jpg
be4db8b009f261f6ea8791e08f8d95ac,Diner Dash: Sizzle & Serve,64,23-May-07,E,Eidos Interactive,"Genre(s): Action, Miscellaneous, Puzzle, General, Action, General, Puzzle, Puzzle",7.3,DS,http://static.metacritic.com/images/products/games/7/ed7324e53dc63a028d5ccde7df5548ff-53.jpg
be4deefcdd49d7c33aa315c2e553c3eb,PlanetSide,81,20-May-03,T,Sony Online Entertainment,"Genre(s): Role-Playing, Sci-Fi, Massively Multiplayer Online, Sci-Fi, Massively Multiplayer",7.3,PC,http://static.metacritic.com/images/products/games/5/80bbe1ac32203323f58abfda3224cb80-53.jpg
be5465aa05d6d4a2023014abb0c1a593,"Flower, Sun, and Rain",54,16-Jun-09,T,XSEED Games,"Genre(s): Adventure, General, Third-Person, General, 3D",7.1,DS,http://static.metacritic.com/images/products/games/0/71b93a11ad890f37d51cc410d459782a-53.jpg
be57beddc5b6d3f29e65252f23023b61,BloodRayne: Betrayal,68,7-Sep-11,T,"Majesco Games, Majesco","Genre(s): Action, Shooter, Action Adventure, Fantasy, Third-Person, Fantasy, General, Fantasy",7.4,X360,http://static.metacritic.com/images/products/games/9/df38f062293a10373c930a3553395e38-53.jpg
be5ae1dead8d026b61f7c9f7ad7c80da,Stikbold! A Dodgeball Adventure,75,5-Apr-16,E,Reign Bros,,7.1,PS4,http://static.metacritic.com/images/products/games/9/7d1cf1d2008a3303c877a16a10f0c200-53.jpg
be5ae93650058ed10c1a525fd8fe60a1,Outlast: Whistleblower,73,6-May-14,M,Red Barrels,,8,PC,http://static.metacritic.com/images/products/games/6/3668f423022af86f9b2e83d4cd02cbe2-53.jpg
be60b7d436201a626699ff15f0c62fc2,3D Ultra MiniGolf Adventures,66,18-Apr-07,E,Sierra Online,"Genre(s): Sports, Traditional, Golf, Arcade, Arcade, Individual",6.1,X360,http://static.metacritic.com/images/products/games/6/f6e28e4532f52cea6b83a4c31db0e76b-53.jpg
be622b62a1cb2cffaeecc3a2c170d070,Tomb Raider III,76,21-Nov-98,T,Eidos Interactive,"Genre(s): Action Adventure, Modern",8,PS,http://static.metacritic.com/images/products/games/7/dc2aa2942dd42c45861c4259f84c9ebe-53.jpg
be6889ad4a23df6c53be9a871e31f84f,BioShock Infinite: Burial at Sea - Episode Two,84,25-Mar-14,M,2K Games,,8.4,X360,http://static.metacritic.com/images/products/games/7/56ca31cc1300dd0e2ec183fd168f28d8-53.jpg
be6c1fb6abe475306dd504d85ddd8ce7,Blade II,53,2-Sep-02,M,Activision,"Genre(s): Action, Beat-'Em-Up",-1,XBOX,http://static.metacritic.com/images/products/games/6/0074e3b11cc7c0261979a048fb03d318-53.jpg
be7310f6d9bcb669503ff3358facc289,Tiger Woods PGA Tour 07,79,10-Oct-06,E,EA Sports,"Genre(s): Sports, Traditional, Golf, Sim",6,PS2,http://static.metacritic.com/images/products/games/0/ada42611107feec79d9ad409ae3cc5db-53.jpg
be78319bfe46904420131cab34e030cc,NFL 2K2,87,9-Jan-02,E,Sega,"Genre(s): Sports, Traditional, Football, Sim",-1,XBOX,http://static.metacritic.com/images/products/games/7/389303710ae547adb8e13a7523870ede-53.jpg
be78d004d42e3655a82dd4c0549057f5,Borderlands 2,89,17-Sep-12,M,2K Games,"Genre(s): Action, Shooter, First-Person, Sci-Fi, Sci-Fi, Shooter, Arcade",8.2,PC,http://static.metacritic.com/images/products/games/6/83a854e88e731ec780ae2d8e2e3659f7-53.jpg
be7e68efe1552796ff88a7e37b481abc,Big Mutha Truckers 2,51,23-Aug-05,M,THQ,"Genre(s): Driving, Mission-based",2.1,PS2,http://static.metacritic.com/images/products/games/1/07870daaca1ce61d05ea05511f019079-53.jpg
be814827915581bf7cf99c1bbce024ca,Battle Chasers: Nightwar,80,15-May-18,T,"Nordic Games Publishing, THQ Nordic","Genre(s): Role-Playing, Action RPG, Japanese-Style",8,Switch,http://static.metacritic.com/images/products/games/8/9465f1801974c00ab64008c7313140c7-53.jpg
be85ed350e13af893a5c3988066906d7,ZHEROS,58,5-Feb-16,,Rimlight Studios,"Genre(s): Action, 3D, Beat-'Em-Up",6.1,PC,http://static.metacritic.com/images/products/games/3/d124dddfd4fb189084ced09fa4fde89f-53.jpg
be8cd0f5bb0dca975a98842939fbf568,Need for Speed Carbon,75,31-Oct-06,E10+,EA Games,"Genre(s): Driving, Racing, GT / Street",7.9,GC,http://static.metacritic.com/images/products/games/3/14cf9b848e8b14abe666b310f79cdd76-53.jpg
be8cdf6f545f0c397f59d394e4f6274d,Sorcery,70,22-May-12,E10+,SCEA,"Genre(s): Role-Playing, Action RPG, Action Adventure, General, Action RPG",7.3,PS3,http://static.metacritic.com/images/products/games/8/6e2b33a01016eb4ff2ef04f447245a0b-53.jpg
be9026f78c618d5e4f0db1fd0a608718,Labyrinth Legends,68,18-Dec-12,T,Creat Studios,"Genre(s): Action Adventure, Fantasy, General, Fantasy",7.1,PS3,http://static.metacritic.com/images/products/games/4/8193b94a54b5b0337d8c8e595f383cf9-53.jpg
be936ed85afee65ff1d2e3fec0031894,Dirge of Cerberus: Final Fantasy VII,57,15-Aug-06,T,Square Enix,"Genre(s): Action Adventure, Fantasy",7,PS2,http://static.metacritic.com/images/products/games/0/dc834af5c239dc7654067fa98eb8bedb-53.jpg
be94cad7068b269f5315355c5e56d658,Carnival Games,56,28-Aug-07,E,Global Star Software,"Genre(s): Action, General, Miscellaneous, Party, Party, Party / Minigame",6,WII,http://static.metacritic.com/images/products/games/2/378ce2ded10b334400af992b1906a498-53.jpg
be950b40028355e2ebdabe97a713d71f,The Disney Afternoon Collection,75,18-Apr-17,E10+,Capcom,,5,XONE,http://static.metacritic.com/images/products/games/3/87537b03642cb1161ff6a9925d94d492-53.jpg
be9d427049c41589769b996eaade5c9a,World Soccer Winning Eleven 7 International,92,9-Apr-04,E,VU Games,"Genre(s): Sports, Traditional, Soccer, Sim, Sim, Team",7.5,PC,http://static.metacritic.com/images/products/games/6/98957a2e03ecc41b18c8054e8e15193a-53.jpg
be9e07ff46eeb8c8d03b04bfeb25bcf2,Europa Universalis IV,87,13-Aug-13,T,Paradox Interactive,"Genre(s): Strategy, Real-Time, Historic, General, Historic",8.8,PC,http://static.metacritic.com/images/products/games/7/85323ac84f46e24f9f6ad565c63bcb54-53.jpg
bea35124318741a21b985bc23049db5d,Hob,79,26-Sep-17,T,Runic Games,"Genre(s): Action, General",7.1,PS4,http://static.metacritic.com/images/products/games/3/01e1961c9cc51bc5367bd7ec8fd0f2b8-53.jpg
bea5469131a6f86aa798f9e8d5bbff59,Disney Sing It,54,21-Oct-08,E,Disney Interactive Studios,,3.5,PS3,http://static.metacritic.com/images/products/games/2/7622239988cc872d434f5ef086fa01c8-53.jpg
beb09594d5ba92c958d732a1470249ca,Puzzle Kingdoms,63,19-May-09,E,Zoo Games,"Genre(s): Miscellaneous, Puzzle, General, General, Puzzle, Puzzle, Matching",-1,WII,http://static.metacritic.com/images/products/games/5/06173bd9938abd7797380f9ac8adb2d4-53.jpg
beb39faca3e34825477e04e189ea2c8e,Sega Bass Fishing 2,76,21-Aug-01,E,Sega,,8.3,DC,http://static.metacritic.com/images/products/games/3/9d06a53e2fc7f067562baa127d3182e9-53.jpg
beb693036747c310411a12adea204a23,Insurgency,74,1-Mar-13,,New World Interactive,,8.7,PC,http://static.metacritic.com/images/products/games/5/ecabb4a32648cebc96cc80c30d77012c-53.jpg
beb85b3ba576aec4a1f53d1c26c6c5de,"Harry Potter and the Deathly Hallows, Part 1",38,16-Nov-10,T,Electronic Arts,,3.2,PS3,http://static.metacritic.com/images/products/games/0/79294bcb1252d224218bbc1d520248c2-53.jpg
beba9704fc8695b74f9d20b2ef101a16,WALL-E,64,24-Jun-08,E,THQ,"Genre(s): Action, Platformer, 3D, Platformer, 3D",-1,PSP,http://static.metacritic.com/images/products/games/5/10775583001f5499990154b5a0ad28c3-53.jpg
bebb5e88eae2bb407cccca6bc2d802b4,Disney/Pixar Finding Nemo,63,9-May-03,E,THQ,"Genre(s): Action Adventure, Fantasy",5.6,PS2,http://static.metacritic.com/images/products/games/4/d771bd381a49d5567864848d233bb2ec-53.jpg
bebc02c8b4a21ec995dba627bbc0d3a1,Test Drive Le Mans,93,13-Nov-00,E,Infogrames,,7.7,DC,http://static.metacritic.com/images/products/games/6/61a1c2a64a9080a1d9bd967a5026a1f8-53.jpg
bec0f125c3a873ddbe6e703142ec5761,Escape Dead Island,40,18-Nov-14,M,Deep Silver,,3.5,PS3,http://static.metacritic.com/images/products/games/4/cd276e4102eb0d16f23f551345b3686f-53.jpg
bec2063d4c4d6b2e3dda268d30df15ae,Nioh: Bloodshed's End,85,26-Sep-17,M,Sony Interactive Entertainment,,6.6,PS4,http://static.metacritic.com/images/products/games/53w-game.jpg
bec21bad5e8c13fdb63fd9b8792b18ab,Remember Me,70,4-Jun-13,M,Capcom,,7.5,X360,http://static.metacritic.com/images/products/games/9/b49d7e4d01b72265fd3e0d86fe75734a-53.jpg
bec79d8d41b3628144abdf0fcf5255b6,Starship Troopers,46,15-Nov-05,M,Empire Interactive,"Genre(s): Action, Shooter, First-Person, Sci-Fi, Sci-Fi, Shooter, Arcade",6.1,PC,http://static.metacritic.com/images/products/games/7/4ae8efe10cf3e2410244395f0164fc8c-53.jpg
bec831f18b37e85590a1c3242884a149,Tiger Woods PGA Tour 08,72,28-Aug-07,E,EA Sports,"Genre(s): Sports, Traditional, Golf, Sim, Sim, Individual",7,WII,http://static.metacritic.com/images/products/games/8/e22cd2131aaf796fb2900f64e8a76c42-53.jpg
bec9e6d92d4028eafb2224df01c374ff,Boxing Fever,76,11-Oct-01,E,Majesco Games,"Genre(s): Sports, Traditional, Boxing",-1,GBA,http://static.metacritic.com/images/products/games/0/a1004e4a2f7ad672a47f7af212859665-53.jpg
becaca0ec2ee07470a0710c3d358e093,Path of Exile: The Fall of Oriath,83,24-Aug-17,M,Grinding Gear Games,"Genre(s): Role-Playing, Action RPG",7.4,XONE,http://static.metacritic.com/images/products/games/8/c32c9a029bba45030bcdc79fbd4df4a0-53.jpg
becf38dcbb3377f40879b92ce8153f20,How to Survive,55,19-Jun-14,M,505 Games,,5.6,WIIU,http://static.metacritic.com/images/products/games/9/29cd741efb7b3cae03b91095d50340b0-53.jpg
becf9da7daf217fffabc000dbac9535d,Fallout 3: Mothership Zeta,65,3-Aug-09,M,Bethesda Softworks,"Genre(s): Role-Playing, First-Person, First-Person, Western-Style",6,X360,http://static.metacritic.com/images/products/games/7/e9ac5fb0c3d95a0d51c6b236dfafa587-53.jpg
bed17aade2ef448769ff4cf07fccaf1b,Mister Mosquito,65,12-Mar-02,T,Eidos Interactive,"Genre(s): Action, Shooter, Third-Person, Fantasy",4.9,PS2,http://static.metacritic.com/images/products/games/1/3c1a719555a7d04f1fa87a4ac006346b-53.jpg
bed2e94372c303b37e980ab4c8b31ed2,Death Rally (2012),62,3-Aug-12,T,Nordic Games Publishing,"Genre(s): Driving, Racing, Arcade, Arcade, Automobile",5.6,PC,http://static.metacritic.com/images/products/games/9/b2ec2b261fd869b88a86f9853023a48a-53.jpg
bed66ade0456ef2909fbeb9ed3a4ec61,Bloody Roar Extreme,61,27-May-03,T,Konami,"Genre(s): Action, Fighting, 3D",8.6,XBOX,http://static.metacritic.com/images/products/games/8/d949960f12dd47027347fb653e8b39f4-53.jpg
